"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","audience-reviews__review","Sentiment"
"https://www.rottentomatoes.com/profiles/42jFVKSk0SKlfXnF2aFXKHLqIPPCMqhgDuxOFlvFyyC8oi8audrS0ZfyyCGwurwInYCMPHOOC2AfoKiKgfb6uOLHpXIPWfbOsdKIBDsyOHMy","Koi P","https://www.rottentomatoes.com/profiles/42jFVKSk0SKlfXnF2aFXKHLqIPPCMqhgDuxOFlvFyyC8oi8audrS0ZfyyCGwurwInYCMPHOOC2AfoKiKgfb6uOLHpXIPWfbOsdKIBDsyOHMy","Apr 16, 2024","Entertaining.  Nothing earth shattering. I enjoyed it more than the first Dune.","1"
"https://www.rottentomatoes.com/profiles/NwKtWafkOTgbczmFZaHdJiqLSbbCAQTd6uvzfW4iRRCv9idXF8ZsjpTGGCRdu1eClMTjKS99CjzIjyT89TZPFv2uKxuoliwDf6yHw1iB1IGp","Miguel M","https://www.rottentomatoes.com/profiles/NwKtWafkOTgbczmFZaHdJiqLSbbCAQTd6uvzfW4iRRCv9idXF8ZsjpTGGCRdu1eClMTjKS99CjzIjyT89TZPFv2uKxuoliwDf6yHw1iB1IGp","Apr 15, 2024","Una excelente pelicula de ciencia ficcion y accion, demuestra el poder de saber contar una historia en dos partes sin perder el hilo argumental, la cual es una hazaña increíble.","1"
"https://www.rottentomatoes.com/profiles/9kNCojIMpHMlU6NuqnIxXCbVf88CXNCqgSOJSylhVVC2KiRvSqLFvqFPPCZxIDViKJcOjhXXCb0hgbsNKIPluYmfO2IJBT96HGYFN6upxTYo","IWC I","https://www.rottentomatoes.com/profiles/9kNCojIMpHMlU6NuqnIxXCbVf88CXNCqgSOJSylhVVC2KiRvSqLFvqFPPCZxIDViKJcOjhXXCb0hgbsNKIPluYmfO2IJBT96HGYFN6upxTYo","Apr 15, 2024","There are new contenders vying for the title of worst aim in cinematic history, and this time it's the Harkonnen soldiers trying to steal the crown from the Stormtroopers! Despite their menacing appearance, they seem to have a knack for running away from confrontation and couldn't hit the broad side of a sand dune if their lives depended on it. It kinda kills the suspense when you can predict the outcome of every skirmish with such certainty, because you know the Harkonnen are all bark no bite..
 However, my primary gripe with the movie lies in the portrayal of Zendaya's character, who serves as a major wet blanket throughout. The forced love story feels like a square peg in a round hole, derailing the epic potential of the narrative. Zendaya's character constantly second-guesses Paul and his journey, dragging down the momentum with her incessant doubt and pouting. Instead of adding depth to the story, she stalls every major scene that could have been exhilarating. To be clear Zendaya's was amazing, but her character was a total buzzkill. While I understand the industry's penchant for shoehorning love stories into every plot, this particular one feels like a missed opportunity and ultimately undermines the movie's impact.
On a positive note, the visual and auditory aspects of the film are top-notch. The stunning visuals and immersive sound design lend an eerie atmosphere that envelops the viewer from start to finish. Despite its flaws, I'm glad to have experienced it once. However, the combination of character missteps and laughably incompetent adversaries make it unlikely that I'll revisit this ""film"" anytime soon. 
*I use ""film"" in quotes because this production was captured digitally, not on traditional film stock.","2"
"https://www.rottentomatoes.com/profiles/GPDu0MFGxT96i84IwVfrQcK0seeCQNiLlT28fjrFRRCzRi14ikbhwoSllCxXur0IjYfgwCYYCDyuN1FkJcvxsmKI9WHxpsZYiJxTBYIvWIYm","Kartez J","https://www.rottentomatoes.com/profiles/GPDu0MFGxT96i84IwVfrQcK0seeCQNiLlT28fjrFRRCzRi14ikbhwoSllCxXur0IjYfgwCYYCDyuN1FkJcvxsmKI9WHxpsZYiJxTBYIvWIYm","Apr 15, 2024","I thought this was a fantastic movie, cinematography was great. The story. All over a good movie which is rare in this day and age.","1"
"https://www.rottentomatoes.com/profiles/kOLf9phq9FZyU9eSbnhN4tBpiDDCNDu14hnvHowHrrCZqiY4urgc98TggCXQuv9s4gIKAfPPCKnsvQTRpHd6TjKumJFGpIwkFLyhPLuWDF89","Mali K","https://www.rottentomatoes.com/profiles/kOLf9phq9FZyU9eSbnhN4tBpiDDCNDu14hnvHowHrrCZqiY4urgc98TggCXQuv9s4gIKAfPPCKnsvQTRpHd6TjKumJFGpIwkFLyhPLuWDF89","Apr 15, 2024","Not for the Dune purist who loves the books… disappointing","0"
"https://www.rottentomatoes.com/profiles/kOATdphqAiJjfoxFbRIxJIBLuDDCNyF1zFnlfoDfrrCZqiW4tNZh9NhggCXDFvbT4efKkiPPCKnsaXuRBTdjSjpfm0cG4fwOcJyuPMiWOh8X","Lillie M","https://www.rottentomatoes.com/profiles/kOATdphqAiJjfoxFbRIxJIBLuDDCNyF1zFnlfoDfrrCZqiW4tNZh9NhggCXDFvbT4efKkiPPCKnsaXuRBTdjSjpfm0cG4fwOcJyuPMiWOh8X","Apr 15, 2024","Not a dune stan but this movie was better than I expected! The visuals was really good. I do believe it was very overhyped and is the best for people who were a fan of the book series.","2"
"https://www.rottentomatoes.com/profiles/42zcVyFkmhLnuXNHxgF9zfKRUPPC1LTgoIxOFlNiyyC8oi8jIgQFqmIyyCGVFavFnXcmDuOOC2AfolsK1ub1cOriBAtP2H1ysrmulQFyNiMn","Joseph B","https://www.rottentomatoes.com/profiles/42zcVyFkmhLnuXNHxgF9zfKRUPPC1LTgoIxOFlNiyyC8oi8jIgQFqmIyyCGVFavFnXcmDuOOC2AfolsK1ub1cOriBAtP2H1ysrmulQFyNiMn","Apr 15, 2024","A very good sequel.  Would highly recommend.  Not for everyone of course but if you liked the first one, you will like this one also.","1"
"https://www.rottentomatoes.com/profiles/nkNtLwS6YIGDHP8taJFojHDjIAACMrinLhlPTbRFddCZ0iXKIX1sA6HllCQvFORsG0HkptwwCXRh4nfnRIQbhGACMlhVKi0rHjYioefJvFq4","khaled","https://www.rottentomatoes.com/profiles/nkNtLwS6YIGDHP8taJFojHDjIAACMrinLhlPTbRFddCZ0iXKIX1sA6HllCQvFORsG0HkptwwCXRh4nfnRIQbhGACMlhVKi0rHjYioefJvFq4","Apr 15, 2024","It was flawless. The emotions I felt while watching it were unlike anything else. It's definitely one of the most chilling films I've ever seen, a unique experience that will stay with me forever.","1"
"https://www.rottentomatoes.com/profiles/1J2iWBfz2cpvuxOumqC0XC20hQQC2MugvHJWHB2iNNC2xiByTPYTWeivvCMBua0tjBHn6uzzCbXu9RFngiBkTyXcGdtbYhRpHxWFpoIvkijn","Adam L","https://www.rottentomatoes.com/profiles/1J2iWBfz2cpvuxOumqC0XC20hQQC2MugvHJWHB2iNNC2xiByTPYTWeivvCMBua0tjBHn6uzzCbXu9RFngiBkTyXcGdtbYhRpHxWFpoIvkijn","Apr 15, 2024","This film is by far the greatest science fiction film ever made and possibly one of the best films period ever made. Everything from the story, acting, cinematography, sfx, and the set pieces and costumes. This movie literally looks like what I saw in my head as I was reading the book. I absolutely cannot wait for Dune Part III: Messiah.","1"
"https://www.rottentomatoes.com/profiles/bJ4fvrcleFMzhBJhGYfvWI0BubbCkqSwYfWGIjmT44CzliXNuWkt42uBBCRAuAGHbatwYcXXCVDSdrIOrS0VIWzHaduJbf6Vhort09HRwuwX","Walter H","https://www.rottentomatoes.com/profiles/bJ4fvrcleFMzhBJhGYfvWI0BubbCkqSwYfWGIjmT44CzliXNuWkt42uBBCRAuAGHbatwYcXXCVDSdrIOrS0VIWzHaduJbf6Vhort09HRwuwX","Apr 15, 2024","Dune Perfection! I went into this film with hesitation because the last film was overhyped and under delivered but this film was different. Director Denis Villeneuve's visionary adaptation of Frank Herbert's iconic novel delivers a cinematic experience that is nothing short of extraordinary.

Dune 2 will likely be regarded as one of the best science fiction movie ever made. From a production perspective I wager it brings more innovation and creativity to filmmaking than Kubrick's 2001 A Space Odyssey.

Everything was done flawlessly from the cinematography, music by the world-renowned Hans Zimmer, the meticulously crafted universe with costume design and complex characters that fits perfectly into its rich and enigmatic world.

A Masterpiece!","1"
"https://www.rottentomatoes.com/profiles/YkpiGeS91IaGtgJFPyIDlSAkh66CRMIxGcJ4uMKhKKCqviLAFA2TBoCvvCGDsKDsoQcJQszzC4LTmLuR2HkwhrYtx9c26FNguA2Iz2ImdCpq","Gayle K","https://www.rottentomatoes.com/profiles/YkpiGeS91IaGtgJFPyIDlSAkh66CRMIxGcJ4uMKhKKCqviLAFA2TBoCvvCGDsKDsoQcJQszzC4LTmLuR2HkwhrYtx9c26FNguA2Iz2ImdCpq","Apr 15, 2024","This movie is way too long. The acting is hot and cold. I did not love it. I saw the first one too. The desert scenes are cool. Quite violent.","0"
"","don b","","Apr 15, 2024","Liked: story line and scenery/special effects - e.g., sand worms. Disliked: many background information that was in the book left out - e.g., weirding devices. Also, many desert scenes washed out ignoring some of the beauty of the planet.","1"
"https://www.rottentomatoes.com/profiles/KKkFkKfKou6YigeI80T9rTNMu44Clguz1C8dfrxFggCLMidou6yuVmFwwCZAuDRsb2tORTwwCepSVPieAFj9S8DIADsZPtQlHYWFQdun6Czr","William M","https://www.rottentomatoes.com/profiles/KKkFkKfKou6YigeI80T9rTNMu44Clguz1C8dfrxFggCLMidou6yuVmFwwCZAuDRsb2tORTwwCepSVPieAFj9S8DIADsZPtQlHYWFQdun6Czr","Apr 15, 2024","Spectacular on every level.  This movie is why we go to the movies and not wait for the digital release.  The scale is massive and the characters are amazing.  Don't let this one get away from you.","1"
"","Andrew S","","Apr 15, 2024","The movie was very entertaining.  It was a little long but  I assume presenting the details of his rise to power on Arakis was very well done and was worth the extra time.","1"
"","Marshall","","Apr 14, 2024","Best movie I have ever seen, I recommend watching the first movie beforehand","1"
"","Skye","","Apr 14, 2024","I've read the books. I'm a huge fan of Herbert's writing. I've seen all three renditions of this classic and complex story. The first one...so long ago...was an atrocity. The mini-series actually moved more into the nuances of the story. This one...part One AND Two are a mockery. I understand that page to screen is difficult. That aside, what a mis-telling of the story this is. The character of Chani is completely shifted and Jessica gets destroyed as the power-hungry Bene Gesserit Reverend Mother of the Fremen. Changing the ending, to what? Get rid of the Baron without giving us a proper chance to despise his treachery, only drape him in spectacle with an unnecessary colosseum fight scene? And where is the nuance? Where is the understanding of Paul's training and skills? Stilgar as a fanatic? The only thing I will concede to is that it is stunning in scenery and costuming. Once again film fails to do what the book does so well. What a disappointment!","0"
"https://www.rottentomatoes.com/profiles/bJXIvrcyeCMoIB9sGnHvOf0ZhbbCkKIwOHWJtjBs44CzliX1cNkuVKCBBCRNIAViJeIwQIXXCVDSx6fpdIaNFrxuy9fO9F6GTDAh09HRWFwX","Keizi C","https://www.rottentomatoes.com/profiles/bJXIvrcyeCMoIB9sGnHvOf0ZhbbCkKIwOHWJtjBs44CzliX1cNkuVKCBBCRNIAViJeIwQIXXCVDSx6fpdIaNFrxuy9fO9F6GTDAh09HRWFwX","Apr 14, 2024","This is exactly wtf a 5 star movie sounds, looks, and feels like.

There's nothing I can say that hasn't been said already besides LISAN AL GAIN!!","1"
"https://www.rottentomatoes.com/profiles/0N6SmdszncZPsnafpVs6wH46HeeCavFk6hzliGxhyyCk4izbIoLHJ9f44ClaI1wTZbhRPCvvCJwuwBu4QINki0GIDpUw2IzVHdPsAYc1aFg8","Matt M","https://www.rottentomatoes.com/profiles/0N6SmdszncZPsnafpVs6wH46HeeCavFk6hzliGxhyyCk4izbIoLHJ9f44ClaI1wTZbhRPCvvCJwuwBu4QINki0GIDpUw2IzVHdPsAYc1aFg8","Apr 14, 2024","I have seen it 8 times in theaters. The most re-watchable, immersive, and awe-inspiring movies I have maybe ever seen. It makes me feel like a kid again. It feels like what Star Wars films could have been. I can't get enough!","1"
"https://www.rottentomatoes.com/profiles/9kltobcOzU1Auw0sqgSGvubPS88CJxTqeIOxFjKcVVC2KiRaIq4HLWfPPCZ9ugeI0OFByTXXCbKFgnfNVFPqFY2HO2IJ9SjYt1WUBVTpxTM0","Lucas S","https://www.rottentomatoes.com/profiles/9kltobcOzU1Auw0sqgSGvubPS88CJxTqeIOxFjKcVVC2KiRaIq4HLWfPPCZ9ugeI0OFByTXXCbKFgnfNVFPqFY2HO2IJ9SjYt1WUBVTpxTM0","Apr 14, 2024","Épico!! O filme é incrível tudo nele é perfeito, duna com certeza é um dos melhores do filmes do século.","1"
"https://www.rottentomatoes.com/profiles/1KWfemhz0CZMcxzs6Rfd1u2diQQC2WIg8iJ2I4whNNC2xiByTzKFWKuvvCMoFJwHjgF12fzzCbXuzLimet0yIGYfOrfp1ckKIxwI28HvrHj0","Hamlet P","https://www.rottentomatoes.com/profiles/1KWfemhz0CZMcxzs6Rfd1u2diQQC2WIg8iJ2I4whNNC2xiByTzKFWKuvvCMoFJwHjgF12fzzCbXuzLimet0yIGYfOrfp1ckKIxwI28HvrHj0","Apr 14, 2024","As someone who has the read the books, dune part 1 and part 2 lack the epic quality that Frank Herbert originally created in the books. This is no lord of the rings.","0"
"","Lady","","Apr 14, 2024","Full of action and tge story surprises you!  Well worth seeing in the theater .","1"
"https://www.rottentomatoes.com/profiles/zWghqBuRJIjgh6zIJYIy4cDxfmmC1rHjRce8sBrhqqCzNiKdS0gHJzivvCa9FxNiNKHBzSAACQ0HZxIOgcjzFP6sX6ImaHWZfgPHb6cL0Hmj","Peter R","https://www.rottentomatoes.com/profiles/zWghqBuRJIjgh6zIJYIy4cDxfmmC1rHjRce8sBrhqqCzNiKdS0gHJzivvCa9FxNiNKHBzSAACQ0HZxIOgcjzFP6sX6ImaHWZfgPHb6cL0Hmj","Apr 14, 2024","i felt the Harkonnen character development and action was kind of  half baked and made to loose so easily when compared to the first part .other than that the movie was good.","1"
"https://www.rottentomatoes.com/profiles/x92hVeiOKS2LtJBUyeTwQHk4IjjCzLFVQU01uJLhmmCdxi2LfNPslQsjjCqpIZySxoFMAINNCBZhRPHgDs4lS4WSx9TplS91F12TDKTVwtzR","Willian F","https://www.rottentomatoes.com/profiles/x92hVeiOKS2LtJBUyeTwQHk4IjjCzLFVQU01uJLhmmCdxi2LfNPslQsjjCqpIZySxoFMAINNCBZhRPHgDs4lS4WSx9TplS91F12TDKTVwtzR","Apr 14, 2024","It's been quite a while since I've seen a good adaptation of a book, the characters, the plot and the costumes were good. But what now?","1"
"https://www.rottentomatoes.com/profiles/JPDHYdivgT4XsknFjYCyNcnZFbbCeXs2BFXof12SaaCwNiMPHgDSJdSmmCWgFoVsQ8iVKc66CQZSBniYPFayF64C9qiVdf2ecrQIgjibQIgB","moscow m","https://www.rottentomatoes.com/profiles/JPDHYdivgT4XsknFjYCyNcnZFbbCeXs2BFXof12SaaCwNiMPHgDSJdSmmCWgFoVsQ8iVKc66CQZSBniYPFayF64C9qiVdf2ecrQIgjibQIgB","Apr 14, 2024","This nonsense imaginary sci-fi about spice and humans in far far away in the future can only lure stupid numbskulled uneducated people to watch. Aside from the heavy cgi and green screen that renders pretty pictures on film, there is nothing else worthy. Timothy looks like an ugly lizard on film. The props and the set design is pathetic and unreal. It is still stuck in 21 st century design without any proper imagination about what the future looks like. 

I am glad I didn't pay to see this pathetic movie.","0"
"https://www.rottentomatoes.com/profiles/ANqs2oUGBskbFnYCKqcYVTKQfaaC9DcxmfAoid9IaaCyrideC68hvpt11C8ASnbtxqcZQi99CmecOMsnPhbgI8wIeGF6DuGXCvmudYcmNIae","David F","https://www.rottentomatoes.com/profiles/ANqs2oUGBskbFnYCKqcYVTKQfaaC9DcxmfAoid9IaaCyrideC68hvpt11C8ASnbtxqcZQi99CmecOMsnPhbgI8wIeGF6DuGXCvmudYcmNIae","Apr 14, 2024","The best movie of the 2020s","1"
"","MLB","","Apr 14, 2024","I have to say the best part of the whole movie was Austin Butler's performance as Feyd...he was amazing and deserves 5 stars for sure...he definitely left me wanting to see more of him in this movie and beyond.  While I enjoyed the rest of the movie it was just too long and some parts really dragged..would have liked it better if it was 2 hours or less.","2"
"","William","","Apr 14, 2024","Didnt like the ending","1"
"https://www.rottentomatoes.com/profiles/r8OIOLTAjsGmudZfqzFVvTGMIZZCr1cMaIRaUV6uGGCZQiPJhwyFDnhmmCmLIXRTeOubYcggC4GTYMCRlfD6cm2sGYurBHQPTV2IKjtWRFyZ","TomÃ© O","https://www.rottentomatoes.com/profiles/r8OIOLTAjsGmudZfqzFVvTGMIZZCr1cMaIRaUV6uGGCZQiPJhwyFDnhmmCmLIXRTeOubYcggC4GTYMCRlfD6cm2sGYurBHQPTV2IKjtWRFyZ","Apr 14, 2024","Denis Villeneuve knew how to transcribe exactly what is in the books.  Spectacular photography, impeccable visual effects and a magnificent story! 10 of 10!","1"
"","irene","","Apr 14, 2024","Epic! Great sound, reverberation to amplify experience, magestic scenery and entertaining storyline.","1"
"","HiHi","","Apr 14, 2024","Love all things Dune.  Liked this movie a lot. Watched it twice in the theaters. Liked the previous one a bit more. Watched that one four times in the theater","1"
"https://www.rottentomatoes.com/profiles/2dNuWzTZguJRT94HeOsgoHP4ixxCbWFJmtvmHpXfAACnqi2Yh8wSaAc44CPNubyiYnFMmHNNCPbfpDi9oSqgIy8CleiBJIPDu9LIZzFdYumD","Derek N","https://www.rottentomatoes.com/profiles/2dNuWzTZguJRT94HeOsgoHP4ixxCbWFJmtvmHpXfAACnqi2Yh8wSaAc44CPNubyiYnFMmHNNCPbfpDi9oSqgIy8CleiBJIPDu9LIZzFdYumD","Apr 14, 2024","This well-made movie doesn't engage in an oversaturated sci-fi saga blockbuster era. If only it came out fifty years ago.","2"
"https://www.rottentomatoes.com/profiles/MlbFDBHznIpOfPOudOIbRSx1CXXCNpHzAIJQHAPsLLCVJi9wf6jHXpHQQCMjt2BFjDTRmfZZCMvHKJFOncwYhajIVpfZpIlmsmjczxFNPuOV","Maria T","https://www.rottentomatoes.com/profiles/MlbFDBHznIpOfPOudOIbRSx1CXXCNpHzAIJQHAPsLLCVJi9wf6jHXpHQQCMjt2BFjDTRmfZZCMvHKJFOncwYhajIVpfZpIlmsmjczxFNPuOV","Apr 13, 2024","Ridiculous long, boring, and a waste of time. Unless,  you bring a pillow, blanket, and nap during the movie. It seems like it was made using deleted scenes from other movies. My legs hurt and I'm writing this review while watching it. Help, I want my money back.","0"
"","Joe","","Apr 13, 2024","Long and boring, plus I dont get it!","0"
"https://www.rottentomatoes.com/profiles/80dtMoiwLuqktBwte9FzBidvueeCnrHAOIqliv9IGGCokiWNFYrIAjHllCa2Ig4IRlcyOSAACvZCRqIvGImNTb4FRkFNmhPQI2gujdszvIgk","Kyle S","https://www.rottentomatoes.com/profiles/80dtMoiwLuqktBwte9FzBidvueeCnrHAOIqliv9IGGCokiWNFYrIAjHllCa2Ig4IRlcyOSAACvZCRqIvGImNTb4FRkFNmhPQI2gujdszvIgk","Apr 13, 2024","INCREDIBLE FILM! Wow, wanted to first give a hats off to the whole cast! Every single one of them absolutely killed there role. Cinematography was perfection. Story had my attention the whole movie.  If u have not seen it. please GO WATCH IT!","1"
"","Jordan","","Apr 13, 2024","8/10 Timothee chalamet was great 🤪🤪🤪🤪","1"
"https://www.rottentomatoes.com/profiles/dmRtejSmLILxhzdSDjfkMsVGHKKCv8Idou9aUNLfeeC8yiy8FNwsvKIzzCa4u0YiPzFdLuooCbmuwVFROCdoizquoNFyoIZpSRmIojF2Whep","Jeandre  D","https://www.rottentomatoes.com/profiles/dmRtejSmLILxhzdSDjfkMsVGHKKCv8Idou9aUNLfeeC8yiy8FNwsvKIzzCa4u0YiPzFdLuooCbmuwVFROCdoizquoNFyoIZpSRmIojF2Whep","Apr 13, 2024","I enjoyed it. 
Good story picking up.from the last","1"
"","Vlad","","Apr 13, 2024","Way overrated movie, boring as hell, Me and my wife have watched for the first 20 minutes and almost fell sleep. So we have watched for another 20 minutes and left","0"
"https://www.rottentomatoes.com/profiles/JBGHq1ivZf4buknFKVs40uAQhbbCe2S2wiXkI14uaaCwNiJjurxckmfmmCWgFoVsQaHnWF66CQdsvVuYruW2srGT9wHVXI9xur1cX2ubRSgr","Saby s","https://www.rottentomatoes.com/profiles/JBGHq1ivZf4buknFKVs40uAQhbbCe2S2wiXkI14uaaCwNiJjurxckmfmmCWgFoVsQaHnWF66CQdsvVuYruW2srGT9wHVXI9xur1cX2ubRSgr","Apr 13, 2024","Not bad and quite good in some places. But the pacing, editing and continuity of the story is rather messy","1"
"https://www.rottentomatoes.com/profiles/GedF84FK1feji8KuwDirQcKZheeCXJTLAF2BiLrIRRCzRiYptkXuvOFllCZvur4cjGIgwCYYCDbFN1FgDsvMTmPf9WHQDC2KsJaFBDhV6FYN","James H","https://www.rottentomatoes.com/profiles/GedF84FK1feji8KuwDirQcKZheeCXJTLAF2BiLrIRRCzRiYptkXuvOFllCZvur4cjGIgwCYYCDbFN1FgDsvMTmPf9WHQDC2KsJaFBDhV6FYN","Apr 13, 2024","Must see loved both movies.","1"
"https://www.rottentomatoes.com/profiles/JBRiq9hQKUZnfVXFKQT4ASAJsbbCeai21SDNU12SaaCwNiMjSgkHkXSmmCWkuoauLXCnWF66CeAuvXcmLsa0C6pt9mT4Bc2ecaQTgLIbRSg8","Tarlan A","https://www.rottentomatoes.com/profiles/JBRiq9hQKUZnfVXFKQT4ASAJsbbCeai21SDNU12SaaCwNiMjSgkHkXSmmCWkuoauLXCnWF66CeAuvXcmLsa0C6pt9mT4Bc2ecaQTgLIbRSg8","Apr 13, 2024","This is an amazing movie with stunning visuals and a compelling story.","1"
"","Brent E","","Apr 13, 2024","Doesnt disappoint. Worth the sit","1"
"","Vonnie","","Apr 13, 2024","This movie is like anthropology with adrenaline. Picture the story of The Hobbit mixed with Star Wars blended with GOT. Some in my group got a little confused but I found it totally fascinating & followable. Watched part 1 only 4 months ago. Hoping theyre working on a part lll!","1"
"https://www.rottentomatoes.com/profiles/vqYcRpSWkhp8IgruWJS6zfZzUWWCjQuMyuKOTrAFppCY9iDWFOkHAnIqqCAlurYhlouk6uooCyYurWuzPFGKuqvF91hM4CPBupwtelS24FvJ","joseph l","https://www.rottentomatoes.com/profiles/vqYcRpSWkhp8IgruWJS6zfZzUWWCjQuMyuKOTrAFppCY9iDWFOkHAnIqqCAlurYhlouk6uooCyYurWuzPFGKuqvF91hM4CPBupwtelS24FvJ","Apr 13, 2024","NOT Herbert's Dune. Stick with SYFY miniseries for author's vision, Villeneuve made good SciFi but sacrificed Herbert's complex mystical aspects and elegance. Instead we get highly edited modern attitudes and sensibilities. Herbert's Chani was the strong and loyal Fremen who was the center of Paul's life. Villeneuve has her mock Southern Fremen fundamentalism and abandons Paul. Its good Space Opera but lacks the substance of Herbert's Dune, misses its rewarding complexity. Read the book for something wonderful. While Lynch's 1984 Dune was a strange mélange, at least it retained some of Herbert's vision. Villeneuve is just Dune-Lite.","1"
